,website,back_color,body_font,body_text,last_update,link_color,text_color,title_font,title_text
290,https://fairyling.tumblr.com/,#eae2cd,Helvetica Neue,,2019-12-04 05:57:50,#f30953,#444444,Helvetica Neue,
291,https://simpleinspiration.tumblr.com/,#FAFAFA,Helvetica Neue, SIMPLE INSPIRATION Motors Women Culture Fashion Design SIMPLE INSPIRATION Motors Women Culture Fash,2019-11-30 16:31:03,#529ECC,#444444,Gibson,
292,https://grimelords.tumblr.com/,#222222,Helvetica Neue, October Playlist My October playlist is finished and it’s complete from Rico Nasty to Rachmaninoff ,2019-11-15 02:33:30,#F1993C,#F1993C,Gibson,
293,https://de-es-ce-ha.tumblr.com/,#FAFAFA,Helvetica Neue, walteinsamkeit yours is perfect ,2019-12-04 00:42:47,#529ECC,#444444,Gibson, 
294,https://zhuanghongru.tumblr.com/,#ffffff,Helvetica Neue, “Wisteria flower” Ella Du Cane 1874 1943 was a British artist best known for her watercolors of lan,2019-11-17 17:25:53,#529ECC,#000000,Gibson, 
295,https://beeslikehoney.tumblr.com/,#589BAB,Helvetica Neue, Happy Easter x by hardgraft http ift tt 1NUSXVL by maxxandunicorn http ift tt 20OMA7C by saraoneill,2018-04-01 07:59:54,#B6CDEE,#FFEDA6,Calluna,
296,https://tapemachinesarerolling.tumblr.com/,,,,2019-12-04 00:42:51,,,,
297,https://death-420.tumblr.com/,#edffa8,Helvetica Neue, thinks about yuyuko saigyouji ,2019-12-04 05:24:13,#000000,#61f721,News Gothic FS,
298,https://thumbelesbian.tumblr.com/,#86FF7E,Helvetica Neue, stop describing women who are attracted to and would potentially have relationships with men as “av,2019-12-04 06:25:26,#4440C2,#9d62a9,Gibson,
299,https://kieraknightley.tumblr.com/,#FAFAFA,Helvetica Neue, i dont know who to tag so who likes good girls like this pls Beth Are you going to kill me Rio I’m ,2019-11-13 17:03:36,#000000,#444444,Gibson,
300,https://razorfangz.tumblr.com/,#FAFAFA,Helvetica Neue, why did i have to see n x protag in the pidove tag 🙄 ,2019-12-04 02:28:14,#529ECC,#444444,Gibson, 
301,https://tonari8.tumblr.com/,#000000,Helvetica Neue,,2019-05-06 07:14:00,#7209EF,#e2e0e0,Verdana,
302,https://boyswithbeardswithcats.com/,#dcecf5,Helvetica Neue, My sweet girl Oousa and me Me and Ben Ben is the greatest miloš loves his dad very much My husband ,2019-11-05 22:30:07,#529ECC,#45966e,Lorimer No 2,
303,https://pyomorphic.tumblr.com/,#000000,Helvetica Neue, democrats aren’t “better than republicans” democrats facilitate the existence of republicans they m,2019-12-03 17:18:03,#000000,#FFFFFF,Garamond Classic FS, 
304,https://arcadehealer.tumblr.com/,#ffe1fa,Helvetica Neue, Etsy Etsy Etsy ♡ ŐωŐ人 ◍•ᴗ•◍ ❤ Etsy Dropping in my Etsy shop on 11 15 2019 v ∩ ∩ ﾌ Happy Halloween E,2019-12-01 20:53:49,#7ecdc8,#998aff,Helvetica Neue,
305,https://gotham.tumblr.com/,#027C6C,Helvetica Neue,,2019-11-22 15:39:12,#FFD000,#FFFDFD,Sans Serif,
306,https://melanin-h0e.tumblr.com/,#000000,Helvetica Neue, can you guys just give me some words of encouragement please life is rough asf rn and my brain isn’,2019-12-04 05:55:29,#881EE4,#881EE4,Gibson, 
307,https://saranade-softly.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-10-11 07:53:11,#529ECC,#444444,Gibson,
308,https://roachpatrol.tumblr.com/,#F6F6F6,Helvetica Neue, tumblr finally reinstated my blog after like nine months but i already got a new account at http ro,2019-09-05 22:03:42,#529ECC,#444444,Helvetica Neue, Easy Curse of the Day The Broken Window Curse
309,https://senseitive.tumblr.com/,#000000,Helvetica Neue,,2017-01-18 16:26:16,#B9513C,#FFFFFF,Gibson,
310,https://luthientinuviel.tumblr.com/,#38245A,Helvetica Neue,,2019-12-03 21:40:15,#b492a8,#FFFFFF,Gibson,
311,https://livethemovie.tumblr.com/,#ffb3b3,Helvetica Neue, Ohhhh nooo ,2019-12-01 05:30:45,#fd9473,#FFFFFF,Arquitecta,
312,https://iianto-jones.tumblr.com/,#FAFAFA,Helvetica Neue, THE LAST BEACON iant0jones me too me too I have not read a single piece of Gwen Bashing that isn’t ,2019-12-04 02:30:04,#529ECC,#444444,Gibson, 
313,https://renata-klein.tumblr.com/,#FAFAFA,Helvetica Neue, Hey Below the cut you’ll find 10 350x350 px christmas themed dany icons from various seasons If you,2019-12-04 06:16:42,#529ECC,#444444,Gibson,
314,https://zelda-tunes.tumblr.com/,#78c9a1,Helvetica Neue, This little sweetie is one of the reasons I haven’t been able to be that active on this blog I rece,2019-03-11 23:30:09,#529ECC,#444444,Helvetica Neue, Happy New Years 
315,https://kireiharuka.tumblr.com/,#eeeeee,Helvetica Neue, IS BOKU NO HERO HAVING A SESSION 4 SUDDENLY I FEEL ALIVE i guess its time for me to back here again,2019-11-11 15:37:57,#0d0d0b,#444444,Baskerville,
316,https://xslytherin.tumblr.com/,#000000,Helvetica Neue,,2019-12-02 18:43:22,#FFFFFF,#FFFFFF,Gibson,
317,https://tessathompsonsstrapon.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-12-04 03:28:05,#529ECC,#444444,Gibson,
318,https://aaliyahphotos.tumblr.com/,#FAFAFA,Helvetica Neue, We Need a Resolution Aaliyah at B E T 106 Park Get Paid In The Escalade for fans of Aaliyah One In ,2019-12-03 15:28:20,#ede5f3,#444444,Bookmania,
319,https://bwipsul.tumblr.com/,#6C0500,Helvetica Neue,,2019-12-03 11:26:46,#FFFFFF,#FFFFFF,Calluna,
320,https://bossuary.tumblr.com/,#FAFAFA,Helvetica Neue, my very real original novel is two chapters and another draft away from being submitted to the inte,2019-12-04 06:35:57,#529ECC,#444444,Gibson,
321,https://allosaurex.tumblr.com/,#ff1553,Helvetica Neue, Surprise mother fucker Re designing Icky I stayed at commercial for a bit and I drew a piece of my ,2018-10-16 06:50:26,#FFD731,#FFFFFF,Brutal Type,
322,https://seatrench.tumblr.com/,#CACF9D,Helvetica Neue, Fire Goby source source Leopard Bushfish source Orange Climbing Perch Microctenopoma ansorgii sourc,2019-02-07 22:37:39,#FFFFFF,#FFFFFF,Sans Serif,
323,https://ahencyclopedia.tumblr.com/,#EEEEEE,Helvetica Neue, IN Life in Medieval Europe Fact and Fiction you’ll find fast and fun answers to all your secret que,2019-11-27 16:13:44,#b52600,#222222,Arquitecta,
324,https://probablyvampirerpgideas.tumblr.com/,#000000,Helvetica Neue, Curse of strahd CURSIVE STRAHD Listen automatic riffles Bad no class and no good can come from them,2019-12-02 17:46:00,#873030,#B6B5B5,Calluna, Vampire Memes 
325,https://boldlyqueer.tumblr.com/,#E7B4C4,Helvetica Neue, Lesbiquinn told me that she was unaware that the people she had rb’ed and like from were twerfs and,2019-10-30 22:14:30,#5F416F,#FFFFFF,Lorimer No 2, 
326,https://jinglebuckys.tumblr.com/,#FEFEFE,Helvetica Neue, i used to have nothing and then i got this job… this family just made a sideblog on impulse and i l,2019-12-04 03:20:51,#CACACA,#CCCCCC,Clarendon Text Pro,
327,https://a-real-renaissancewoman.tumblr.com/,#FAFAFA,Helvetica Neue, 100 Days of Productivity Day 16 100 Still reading Feynman’s Six Not So Easy Pieces Today I’m doing ,2019-11-25 09:24:10,#529ECC,#444444,Gibson,
328,https://marsincharge.tumblr.com/,#FFFFFF,Helvetica Neue, I haven’t done anything good in forever and every good thing I’ve done feels like a flash in the pa,2019-12-03 20:39:07,#FFB0F5,#000000,Grumpy Black 48, Please Help looks into the camera like a chuck jones character 
329,https://grickgrack.tumblr.com/,#FAFAFA,Helvetica Neue, it’s called breaking the fourth wall and when you do it in a mirror it’s 7 years GOOD luck 🤞🏻 by it,2019-10-13 01:40:10,#001EFF,#444444,Gibson,
330,https://chaotic-neutral-wizard.tumblr.com/,#050000,Helvetica Neue, Made a discovery… Shotgun in the bum bang bang baby 🎤🎶 OMG OMG Powerwolf comes to latin america nex,2019-12-04 01:59:31,#529ECC,#213f52,Sans Serif, So about that Reverse AU if you will 
331,https://heywoodxparker.tumblr.com/,#ffffff,Helvetica Neue, Oh wow she slammed you Detective ,2019-12-03 17:13:02,#201b19,#730505,Caslon FS,
332,https://barissoffee.tumblr.com/,#FFFFFF,Helvetica Neue, Here’s the reality if the Republic continues to ignore the threat of the First Order we need to be ,2019-12-04 05:12:25,#88451b,#8e6858,Lorimer No 2,
333,https://flvffymomo.tumblr.com/,#ababab,Helvetica Neue, jokingly told someone to apologize for being mean to pokemon with silly designs and this absolutely,2019-12-04 03:12:39,#ffc3d7,#ffffff,Sofia Pro,
334,https://plantables.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-03-20 17:31:46,#529ECC,#444444,Gibson,
335,https://patistudies.tumblr.com/,#FFF9F3,Helvetica Neue,,2019-12-04 03:00:26,#FF4A27,#000000,Arquitecta, 
336,https://plantanarchy.tumblr.com/,#FFFFFF,Helvetica Neue, did indeed film a plant tour video today but it was interrupted so often by barking malinois that i,2019-12-04 01:54:34,#D95E40,#823826,Sans Serif, 
337,https://thrivinghowell.tumblr.com/,#ffffff,Helvetica Neue, catch me fighting the final boss on Spyro 3 before i’ve done any of the levels in the world it’s in,2019-12-03 23:01:17,#000000,#7C5CFF,Clearface FS,
338,https://nasafic.tumblr.com/,#000000,Helvetica Neue,,2019-12-03 19:52:22,#dfb023,#dfb023,Calluna,
339,https://goku-z.tumblr.com/,#ffffff,Helvetica Neue, By Yuya Takahashi Naruto v Sasuke Part 13 13 ,2019-06-16 20:32:40,#529ECC,#f541dd,1785 GLC Baskerville,
340,https://sntanico.tumblr.com/,#FBFBFB,Helvetica Neue,,2017-05-08 18:07:42,#96B8C6,#9CC1D0,Bookmania,
341,https://emclarkedaily.tumblr.com/,#F9D3AB,Helvetica Neue,,2019-09-23 13:14:12,#f0bfb3,#a25f0e,Calluna,
342,https://orange-takanoichigo.tumblr.com/,#F6F6F6,Helvetica Neue, source x Happy Halloween source source source September 14 Happy Birthday Kakeru x source source so,2019-11-16 21:30:11,#529ECC,#444444,Helvetica Neue,
343,https://indiaisstudying.tumblr.com/,#CBB6A9,Helvetica Neue, idiot academia aesthetic this is my highschool version waking up really early so u could finish the,2019-12-04 04:41:37,#AB6D64,#965858,Bodoni Recut FS, 
344,https://osakiren.tumblr.com/,#F5FCFD,Helvetica Neue,,2019-09-26 01:05:34,#90C8E0,#003381,Clearface FS,
345,https://gowns.tumblr.com/,#E3E3E2,Helvetica Neue, this was how it looked at the end of my hot yoga sculpt class i truly cannot stress how bananas thi,2019-12-04 03:23:42,#A1391F,#962929,Capita,
346,https://therapy-was-the-rats-idea.tumblr.com/,#000000,Helvetica Neue,,2019-12-04 04:31:36,#4989AE,#9B0404,Sans Serif, 
347,https://detectivejulesohara.tumblr.com/,#E1F4FF,Helvetica Neue,,2019-12-04 01:08:48,#FFFFFF,#FFFFFF,Alternate Gothic,
348,https://ohbutwebestmakepeacewithit.tumblr.com/,#FAFAFA,Helvetica Neue, me to my homophobic co workers 🖕🏽🖕🏽🖕🏽🖕🏽 ,2019-12-04 02:49:42,#529ECC,#444444,Gibson, 
349,https://jessmariana.tumblr.com/,#000000,Helvetica Neue, the way that I am the cause of 95 of my headaches ,2019-12-04 02:11:46,#ae4b33,#ffbf00,News Gothic FS, 
350,https://crowleyj.tumblr.com/,#823826,Helvetica Neue, Hozier be dinner diatribes almost sweet music would that i to be alone i don’t know what flirting i,2019-12-01 09:14:11,#000000,#000000,Calluna, 
351,https://cosmicdatabase.tumblr.com/,#FAFAFA,Helvetica Neue, Rotation comparison of the planets Credit twitter com physicsJ This scene captured from inside the ,2019-12-03 08:43:29,#529ECC,#444444,Sans Serif, 
352,https://100proof.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-11-29 20:45:18,#529ECC,#444444,Gibson,
353,https://citrus-art-and-life.tumblr.com/,#353339,Helvetica Neue, HIM and ravage too poll over i also asked on twitter and it seems yall are mostly all in agreement ,2019-12-04 04:23:04,#ba4bff,#A77DC2,Calluna, 
354,https://animatedlesbian.tumblr.com/,#CBD4A6,Helvetica Neue, things i’m trying to trust again the us postal service buying tickets to an event ended up not havi,2019-12-03 03:07:24,#72AEF5,#699B76,Gibson,
355,https://bee-haw-yee-haw.tumblr.com/,#bf2c8e,Helvetica Neue, An Illness Of The Body Chapter 3 Fandom Torchwood Warning Mild Gore Characters Ianto Jones Jack Har,2019-12-03 22:03:35,#73c2f3,#cdbfff,Calluna,
356,https://mysoulmateisamermaid.tumblr.com/,#FAFAFA,Helvetica Neue, I started to forget how perfect you are ,2015-09-01 21:54:45,#529ECC,#444444,Gibson,
357,https://frawgs.tumblr.com/,#000000,Helvetica Neue, 10 growls back to back what if i’ve been in the same building with a stranger i’ve seen before but ,2019-12-04 05:30:23,#EE1717,#EE1717,Avalon, 
358,https://10231224y.tumblr.com/,#FFFFFF,Helvetica Neue, 20 min study little things madara hashirama and their hobbies crops of some doodles yeeeeeeee ₍₍ ง ,2019-11-29 15:21:31,#5F685F,#444444,Gibson,
359,https://swainlake.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-12-04 06:25:25,#000000,#000000,Helvetica Neue,
360,https://noniisama.tumblr.com/,#ffffff,Helvetica Neue, is it weird to have crushes on fictional characters asking for a friend a quick headshot of the one,2018-07-04 10:03:19,#afd5d5,#9BCACA,Lorimer No 2,
361,https://best-of-inspirobot.tumblr.com/,#FAFAFA,Helvetica Neue, ,2019-12-04 00:51:46,#529ECC,#444444,Gibson, 
362,https://jet-grind.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-12-04 03:56:42,#529ECC,#444444,Gibson,
363,https://britannicainalbion.tumblr.com/,#FAFAFA,Helvetica Neue, 2 100 On the second day of my 100 days of productivity challenge I achieved my set word count for t,2019-11-24 14:01:03,#444444,#444444,Gibson,
364,https://jedi-master-megan.tumblr.com/,#FAFAFA,Helvetica Neue, 2019 Star Wars Advent Calendar Day 3 Favorite era The original trilogy will always have a place in ,2019-12-04 04:49:23,#ff900b,#ed8100,Sans Serif, 400 Follower Giveaway 
365,https://classicide.tumblr.com/,#33415b,Helvetica Neue,,2019-12-04 06:36:53,#cbc1c9,#cbc1c9,Alternate Gothic, 
366,https://badrsubaie.tumblr.com/,#000000,Helvetica Neue,,2019-12-03 21:22:42,#FFFFFF,#FFFFFF,Grumpy Black 48,
367,https://itsthatunique.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-10-20 14:23:16,#B9D5EF,#c1cedd,Bodoni Recut FS,
368,https://fakenasty.tumblr.com/,#F6F6F6,Helvetica Neue, HELP So uh I am a dumbass and need to make 393 as soon as possible to pay my car payment so if you ,2019-12-04 03:00:51,#19C8C0,#000000,Caslon FS, 
369,https://leaving-earth.tumblr.com/,#823f75,Helvetica Neue, unus annus but everytime something gay happens it gets faster ,2019-12-04 05:28:32,#fe6299,#ffdafc,Sans Serif, 
370,https://joe-keerys.tumblr.com/,#F9DEE6,Helvetica Neue, hey everyone i’ve decided to expose shane madej as a r ylo my evidence is this tweet and his vibes ,2019-12-03 23:52:33,#DCA2B1,#8F9F81,Clearface FS, 
371,https://candybaggins.tumblr.com/,#ffffff,Helvetica Neue, my dumb ass waiting for it to start downloading and it turs out I had to manually install it Tumblr,2019-12-04 01:43:53,#000000,#000000,Quadrat, 
372,https://humming-fly.tumblr.com/,#6acaf3,Helvetica Neue, Prepping my memes for the inevitable shoe drop next season ,2019-12-04 00:11:05,#529ECC,#444444,Gibson,
373,https://dayevsphil.tumblr.com/,#8DC4A9,Helvetica Neue, well exactly we know he’s got a history of it pairing dan howell phil lester rating teen amp up tag,2019-12-04 00:34:00,#F5B673,#FFFBFB,Bookmania, frustrated falling behind 
374,https://animentality.tumblr.com/,#000000,Helvetica Neue, Yo was Kissin’ Kate Barlow supposed to be a villain Because queen outlaw of the wild west who robbe,2019-12-03 12:08:48,#C80D0D,#FFFFFF,Sans Serif, 
375,https://ellanmwebb2.tumblr.com/,#FAFAFA,Helvetica Neue, Learning from the best Mega desk is here to stay Creating some new prints in time for November Draw,2019-11-15 03:09:31,#529ECC,#444444,Gibson,
376,https://tallwife.tumblr.com/,#FAFAFA,Helvetica Neue, Why can’t baby yoda be real I want to be his FATHER dont believe filters they’re all lies I don’t a,2019-12-04 04:30:23,#529ECC,#444444,Gibson,
377,https://omg-just-peachy.tumblr.com/,#FAFAFA,Helvetica Neue, Christmas is Coming Prompts What if I made my own prompt list just because I love Christmas and the,2019-12-04 02:46:47,#529ECC,#444444,Sans Serif, constant ephemerality
378,https://liquidlightandrunningtrees.tumblr.com/,,,,2019-12-03 21:00:08,,,,
379,https://crazyaboutfilm.tumblr.com/,#F7F7F7,Helvetica Neue, omg I know where I’m spending my money this Christmas ,2015-01-17 08:05:59,#60CAE0,#444444,Sans Serif,
380,https://tomatatoro.tumblr.com/,#F6F6F6,Helvetica Neue, Grookey scares me Frog OCs Think fast frogs My final piece for the Qpop Super Mecha Super Future On,2019-12-02 22:13:38,#1d2f73,#081f38,Sofia Pro, 
381,https://museofmotivation.tumblr.com/,#976457,Helvetica Neue, Summer sweets 🍑 WOW it’s so beautiful 😍 July 2019 ✨ June 2019 Иногда это то что нужно прочитать в с,2019-10-06 19:42:37,#FCB3A2,#FFD6AF,Streetscript,
382,https://nyancu.tumblr.com/,#FFFFFF,Helvetica Neue, My instagram is rly cute just sayin https www instagram com nyancu I did my nails ☁️ ,2018-06-10 19:15:08,#DEA0B1,#FF6F85,Caslon FS,
383,https://surreal-aesthethic.tumblr.com/,#591B3A,Helvetica Neue, ,2019-11-24 12:37:17,#EEEEEE,#bbe4d0,Calluna, 
384,https://outofcontextbonappetit.tumblr.com/,#fad6ab,Helvetica Neue, Alright here’s the masterlist as of right now I know there’s more blogs to add and I’m going to do ,2019-12-04 00:34:14,#666666,#444444,Gibson,
385,https://sunrisewallpapers.tumblr.com/,#AEC8D6,Helvetica Neue, Shawn Mendes Cole Sprouse Hermtheyounger Credit to hermtheyounger Blackpink Cameron Boyce Rest easy,2019-09-28 00:03:27,#222222,#444444,Clearface FS, 
386,https://austinado.tumblr.com/,#F6F6F6,Helvetica Neue,,2019-08-11 07:03:53,#686868,#818181,1785 GLC Baskerville,
387,https://anthropologist-on-the-loose.tumblr.com/,#FAFAFA,Helvetica Neue, fadingnowimruined I ever don’t want something reblogged I’ll tag it And I will most likely never po,2019-12-04 03:14:12,#529ECC,#444444,Gibson, A Brief History of Quinine
388,https://camoolla.tumblr.com/,#b5bae0,Helvetica Neue, sometimes it’s just you and your xl t shirt with the sleeves rolled up against the world does this ,2019-12-03 17:47:51,#43324e,#307079,Gibson,
389,https://anime-gifs-and-more.tumblr.com/,#75b1d6,Helvetica Neue,,2019-12-03 18:26:02,#b0b7ea,#0f0f0f,Sans Serif,
390,https://ritualcat.tumblr.com/,#5AC9E1,Helvetica Neue, ,2019-12-04 03:01:35,#213f52,#213f52,Sans Serif, 
391,https://lopbunnies.tumblr.com/,#FFFFFF,Helvetica Neue, SEEING MY S O ON SATURDAY ,2019-12-03 02:11:26,#FFA3E7,#7BB2FF,Alternate Gothic,
392,https://mc-dongles.tumblr.com/,#B8E3B4,Helvetica Neue, This is the only valid picrew You’re not born wlw you listen to She by Dodie Clark cry for 45 minut,2019-12-02 03:36:42,#346C2E,#275123,Caslon FS, 
393,https://exotication.tumblr.com/,#B1371B,Helvetica Neue, HIDEAWAY by lovecacao Luka Urushibara by NeoArtCorE Lunox Cosmic Harmony by makinig Happy new year ,2019-02-11 14:29:56,#1F1F1F,#D95E40,Gibson,
394,https://et--l.tumblr.com/,#4EA178,Helvetica Neue,,2019-12-04 04:45:07,#FFF796,#FFF796,Gibson,
395,https://gahdamnpunk.tumblr.com/,#FFE5EE,Helvetica Neue, This was a ride ⚰️⚰️ ,2019-12-04 06:33:41,#D6F8DD,#000000,Avalon,
396,https://c86.tumblr.com/,#ffffff,Helvetica Neue, Supertrain 1979 Victorian house Dubuque Iowa April 1940 The old A A Cooper mansion “Greystone ” dem,2019-12-03 13:06:53,#f26422,#f26422,Pratt Pro,
397,https://underlandwarrior.tumblr.com/,#FAFAFA,Helvetica Neue, Ruin or curse… my heart is bleeding You remember me I was in Bolivia for a year and wasn’t active o,2019-07-03 19:27:50,#529ECC,#444444,Gibson, TUC AU story outline 
398,https://a-trex.tumblr.com/,#9e69c1,Helvetica Neue,,2019-12-04 04:14:41,#473652,#000000,Helvetica Neue,
399,https://amphiatrite.tumblr.com/,#FFFFFF,Helvetica Neue, two wips at once I KNOW I SAID I WOULD DO AN INTO FOR ATOD— wip intro soon i gotta give an explanat,2019-12-01 17:59:21,#6B5361,#000000,1785 GLC Baskerville,
400,https://thotfuss.tumblr.com/,#000000,Helvetica Neue, I love my tat Excuse the weird glare off of the wrapping but I finally have my love for this stupid,2019-12-04 05:39:40,#FFAC00,#FFAC00,Typewriter FS, 
401,https://ceriniity.tumblr.com/,#FAFAFA,Helvetica Neue, 2 12 19 happy december everyone feel like my study set up always looks the same so decided to inclu,2019-12-02 19:06:01,#45966e,#9ad7b9,Gibson, reblog if u are currently A Mess 
402,https://unproduciblesmackdown.tumblr.com/,#e6b4c1,Helvetica Neue, loving these too ugh i’m mad i rewatched that build series interview a few days ago and just now i ,2019-12-04 04:37:55,#a26161,#11260f,Calluna,
403,https://studyfajr.tumblr.com/,#FEF8EE,Helvetica Neue, when joon said “all i need is me i know but why do i feel so lonely i feel so lonely when i’m with ,2019-12-03 23:52:56,#FFFEFB,#7E5B5B,Clearface FS, beat drake’s pedo ass 2O2O 
404,https://lestered.tumblr.com/,#FFFFFF,Helvetica Neue, 𝓪 𝓿𝓮𝓻𝔂 𝓹𝓱𝓪𝓷𝓷𝓲𝓮 𝓬𝓱𝓻𝓲𝓼𝓽𝓶𝓪𝓼 ↳ day 3 25 how to make christmas cookies 𝓪 𝓿𝓮𝓻𝔂 𝓹𝓱𝓪𝓷𝓷𝓲𝓮 𝓬𝓱𝓻𝓲𝓼𝓽𝓶𝓪𝓼 ↳ day 2 ,2019-12-04 04:52:13,#81b6de,#565a62,Avalon,
405,https://bluereevesphotography.tumblr.com/,#efedef,Helvetica Neue, Scotland 28 2 19 Hey guys if you’re interested please take a look at my photography instagram bluer,2019-12-02 10:19:45,#817165,#444444,1785 GLC Baskerville,
406,https://filenames.tumblr.com/,#FAFAFA,Helvetica Neue, getting membership jpg Nier Automata thread jpg loading gif THIS TOWN’S FINISHED jpg Humble Bundle ,2018-07-30 13:10:41,#529ECC,#444444,Gibson,
407,https://lost-carcosa.tumblr.com/,#000000,Helvetica Neue,,2019-12-04 06:00:15,#000000,#FFFFFF,Streetscript,
408,https://yeehawlw.tumblr.com/,#000000,Helvetica Neue, i now own a corduroy shirt and that is because i’m a dyke i’m 21 and i make noises like the scienti,2019-12-03 21:21:12,#930B00,#FFFFFF,Lorimer No 2, 
409,https://love.tumblr.com/,#F6F6F6,Helvetica Neue,,2019-12-03 18:40:05,#6AABD3,#444444,Helvetica Neue,
410,https://starduststorm-art.tumblr.com/,#FAFAFA,Helvetica Neue, Almost forgot to post this While I don’t really have the time to be doing Inktober this year in its,2019-10-04 07:13:22,#529ECC,#444444,Gibson,
411,https://madradiohead.tumblr.com/,#080404,Helvetica Neue, i have three different black sweaters but you will never know which one i’m wearing when i get the ,2019-12-03 22:15:13,#73858f,#f6040c,1785 GLC Baskerville,
412,https://sm-studies.tumblr.com/,#fffefc,Helvetica Neue,,2019-12-04 02:23:13,#BEA988,#7B6E60,Helvetica Neue, 
413,https://versaillesadness.tumblr.com/,#FAFAFA,Helvetica Neue, 🏛️ The delicate interior design of the Pavilion of the Countess of Provence makes it a very special,2019-10-07 22:30:16,#529ECC,#444444,Gibson,
414,https://boydswan.tumblr.com/,#FAFAFA,Helvetica Neue, P e r a s p e r a a d a s t r a JamesGray verse One single tear Percy Fawcett Roy McBride J u p i t,2019-12-03 14:00:33,#529ECC,#444444,Gibson,
415,https://hanae-ichihara.tumblr.com/,#385f92,Helvetica Neue,,2019-12-03 18:45:01,#fd4a6a,#ffe374,Avalon, 
416,https://ankhora.tumblr.com/,#EEEEEE,Helvetica Neue, Waiting for spring via sophiejezequel instagram via vanessabellugeon instagram Chez René Paris via ,2019-12-04 04:25:38,#CCCCCC,#000000,Arquitecta,
417,https://cifume.tumblr.com/,#2b2b2b,Helvetica Neue, actual part time farmer boy 💙 red paladins 💗 💗 I drew an angry mullet and I’m slow af “And instead ,2017-11-15 12:33:59,#529ECC,#9ffcff,Sans Serif,
418,https://thestateonmtv.tumblr.com/,#FFFFFF,Helvetica Neue, Parasite was great but judging by online reactions I thought it was gonna be way harsher in its cri,2019-12-04 03:17:03,#9CC7E1,#463491,Lorimer No 2, 
419,https://subwaysandstilettos.tumblr.com/,#FAFAFA,Helvetica Neue, Let’s go Rams 😊🏈 SuperbowlSunday at Los Angeles California https www instagram com p Btb2wg7hYU5 ut,2019-02-04 20:19:14,#529ECC,#444444,Gibson,
420,https://palmpetals.tumblr.com/,#ffffff,Helvetica Neue, uploaded the first episode of my new comic ‘ Apollocypse ’ You can read it here bea progressing as ,2019-12-03 02:07:44,#8c8172,#c4b295,Sans Serif,
421,https://luxurylearry.tumblr.com/,#000000,Helvetica Neue,,2019-12-03 22:30:04,#E9CCDE,#DD81CB,Garamond Classic FS,
422,https://ibuzoo.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-12-04 06:21:50,#85ACE3,#444444,Helvetica Neue,
423,https://sorry.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-12-04 06:40:03,#529ECC,#444444,Gibson,
424,https://inthefallofasparrow.tumblr.com/,#702510,Helvetica Neue, I’m the bouncer and am randomly improvising how to react to people handing me these ‘special IDs’ d,2019-11-28 12:42:05,#B42F32,#FEAEB0,Sans Serif,
425,https://wordsnstuffblog.com/,#FFFFFF,Helvetica Neue, A man lives in a town bursting with mythical beasts like vampires werewolves and faeries but is the,2019-11-01 17:01:22,#888888,#000000,Bookmania, Writing Prompt Writing Prompt Writing Prompt Writing Prompt Writing Prompt Writing Prompt Writing Prompt Writing Prompt Writing Prompt
426,https://mrgoldsshopofhorrors.tumblr.com/,#F6F6F6,Helvetica Neue, Recently spotted two different Rumbelle dolls being listed on Ebay These were described as being ma,2019-09-18 01:29:33,#992727,#992727,Typewriter FS,
427,https://filmaticbby.tumblr.com/,#FFEBD3,Helvetica Neue, in two weeks i will be able to legally drink in america what a scary scary thought br00 ive been fi,2019-12-03 19:08:05,#E8A395,#000000,Streetscript,
428,https://philosophy-fox.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-10-14 07:45:08,#529ECC,#444444,Gibson,
429,https://eb0shi.tumblr.com/,,,,2019-11-17 19:12:03,,,,
430,https://thedeadlygrips.tumblr.com/,#C86488,Helvetica Neue, images that make you say no ryan gosling in drive everyone in 2011 performance of the year mutuals ,2019-12-04 03:36:38,#F06F6F,#000000,Clearface FS,
431,https://7elevn.tumblr.com/,#FFF3D4,Helvetica Neue,,2019-12-04 05:23:32,#8DDB82,#1900ff,Sans Serif,
432,https://moodjude.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-12-03 21:01:06,#529ECC,#444444,Gibson,
433,https://catsuggest.tumblr.com/,#CE8333,Helvetica Neue, Shadow suggeste sneeeakily reach for the forbidden grasses Noble Czar of Russia suggest Get in the ,2019-12-03 19:07:42,#674119,#FFFFFF,Sofia Pro, 
434,https://gifstarwars.tumblr.com/,#EEEEEE,Helvetica Neue, Daisy Ridley behind the scenes of her British GQ cover January February 2020 Oscar Isaac Daisy Ridl,2019-12-04 06:39:23,#a79c95,#a79c95,Calluna,
